time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-0.36419819722332014,0.24089092917009472,16.128691873426938,6.271154136942885,0.06674537167393435,0.0,-0.5386970013642619,0.10379033658964631,4.703927824332855,-0.09674160555744288,0.08947302431066279,0.0,508.9484752140211,509.6565347266014,511.305693655826,509.6346943781354
2.4600000000000017,-0.3976544159617681,0.24690111039544638,16.409878805392797,6.265723578707206,0.07362593847001708,0.0,-0.5770965238676086,0.09610776564741645,4.669052862250242,-0.10474768765978434,0.07474831227831498,0.0,415.01670293471955,413.728540038203,415.62692861959613,414.9152770960176
2.520000000000002,-0.4334724317490344,0.2523704112297293,16.6882448697885,6.259442102456836,0.08007089761092967,0.0,-0.6173505097089942,0.08570433861949889,4.609994281292338,-0.10458901668188741,0.08893119606672437,0.0,404.8775081855709,406.15746180002174,407.22328996186934,407.2268223398481
2.580000000000002,-0.47197109047328767,0.25706953490889206,16.965077052610855,6.2542002075842476,0.08567057008430101,0.0,-0.66643710807873,0.07048276186641121,4.617641715505569,-0.11699039549476418,0.08197761941856416,0.0,429.6849444153486,429.10146394814416,427.99139300170606,426.9235031816089
2.640000000000002,-0.5136056979106112,0.2607524354579371,17.243180837875503,6.253122253443472,0.09712608586437987,0.0,-0.7224010977213784,0.05221638406485293,4.652215365568795,-0.14491981743807741,0.10881031376270776,0.0,436.3124063668584,438.5542833741462,438.59326309920147,436.2522519492096
2.700000000000002,-0.558463940822373,0.2634033932888757,17.519956900865445,6.246164368341425,0.10404734440786712,0.0,-0.7734248194896762,0.03560408024892762,4.5738758954204695,-0.1316321839044018,0.11457798495076855,0.0,400.61831191017427,401.15478717295485,398.7155922864808,399.9071200168236
2.760000000000002,-0.607010576811686,0.26478202139258505,17.796430995442993,6.239108896417363,0.12480829539080407,0.0,-0.846817445979019,0.009676884893558583,4.641343660898886,-0.12270696833766305,0.07253871643286888,0.0,450.0385456210375,446.631282632316,447.6394274864319,448.35022999392754
2.820000000000002,-0.6603424809994457,0.26446631267868626,18.077013316066974,6.233019096052843,0.1346779432692804,0.0,-0.9318617196061337,-0.020783762439718724,4.710905043324289,-0.11149178764433847,0.04557946061775338,0.0,449.3752807431465,447.18730340636745,451.2414242798969,452.13349807492466
2.880000000000002,-0.7190054022288973,0.26222005438183943,18.361869878200803,6.233378840194007,0.14828857808953266,0.0,-1.0248895488822911,-0.05405195910445921,4.78374263639298,-0.08358314021758395,0.008233146843853128,0.0,454.08555949907947,451.07983684953234,450.4785352565147,452.7210337575825
2.940000000000002,-0.7835071657372092,0.2579712116844391,18.651300924434366,6.2318847119999425,0.1491719630521402,0.0,-1.1252014019368513,-0.08767949413152208,4.863533418547579,-0.10537362293386834,0.013973433791320086,0.0,454.31104579413045,454.7710043761741,456.9833898350129,455.2361671701148
3.000000000000002,-0.8541957757093829,0.2516046815554942,18.94648982803766,6.225570979376968,0.15012148955753002,0.0,-1.231119605403201,-0.12516328075367925,4.975489578259879,-0.10499829308680646,0.00892966504322122,0.0,466.0818771609869,465.68733548139386,466.36608243910206,466.3862931708383
3.0600000000000023,-0.9309922403316824,0.24296250237171266,19.246607179978888,6.219719576412476,0.15091655685355754,0.0,-1.3288155015109675,-0.16345181953994947,5.028071037459927,-0.09876518296579338,0.0020240455724941527,0.0,449.3272705339505,448.76690077647714,448.67459440024095,449.1713487957835
3.1200000000000023,-1.0136140542562264,0.2319373449531532,19.54946337602465,6.213931129180745,0.1539898452619335,0.0,-1.4254931024394257,-0.2045742694678549,5.066803632284984,-0.09573057916184956,0.019683052720866116,0.0,444.8469759226297,446.29078706897803,445.0305026821752,445.2706919850231
